benchmark,scenario,training_regime,model,variant_name,replay_fraction_per_task,replay_size_per_task,layer_idx,task_i,task_j,is_mirror_pair,mean_cosine_similarity,std_cosine_similarity,n
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,0,0,0,0.9999999999999959,2.0014830212433605e-16,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,0,1,0,0.7844202466367503,0.0304680391973303,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,0,2,0,0.8065608301579965,0.02443222948962863,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,0,3,1,0.8245157939071668,0.03310570856155614,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,1,0,0,0.7844202466367503,0.0304680391973303,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,1,1,0,0.9999999999999958,2.482534153247273e-16,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,1,2,1,0.7870380756074512,0.029392736322374362,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,1,3,0,0.7902460227469026,0.03838306907243485,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,2,0,0,0.8065608301579965,0.02443222948962863,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,2,1,1,0.7870380756074512,0.029392736322374362,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,2,2,0,0.9999999999999958,2.482534153247273e-16,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,2,3,0,0.8067766656902743,0.024601735039528203,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,3,0,1,0.8245157939071668,0.03310570856155614,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,3,1,0,0.7902460227469026,0.03838306907243485,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,3,2,0,0.8067766656902743,0.024601735039528203,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,0,3,3,0,0.9999999999999956,2.0770370905276122e-16,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,0,0,0,0.9999999999999958,3.236828524569469e-16,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,0,1,0,0.8069916888232562,0.02560836579098194,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,0,2,0,0.8198983783457383,0.021634069896162417,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,0,3,1,0.7991597466738616,0.03369040773782781,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,1,0,0,0.8069916888232562,0.02560836579098194,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,1,1,0,0.9999999999999952,4.677452743560217e-16,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,1,2,1,0.8044363159004311,0.03041676266962373,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,1,3,0,0.8044263356205988,0.03243940385803348,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,2,0,0,0.8198983783457383,0.021634069896162417,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,2,1,1,0.8044363159004311,0.03041676266962373,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,2,2,0,0.9999999999999953,2.482534153247273e-16,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,2,3,0,0.8244642945518292,0.03538198431964591,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,3,0,1,0.7991597466738616,0.03369040773782781,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,3,1,0,0.8044263356205988,0.03243940385803348,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,3,2,0,0.8244642945518292,0.03538198431964591,5
sdfc,shared_head,sequential,film_full,film_full_shared_head_sequential_tasks4_epochs5_hd128-128_lr1e-03_aplr1_apinit4_temp1_replaypct5_replaysize500,0.05,500,1,3,3,0,0.9999999999999952,4.1910000110727263e-16,5
